Date,Region,Industry,Value
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",52 - Finance and Insurance,37.4
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",52 - Finance and Insurance,36.5
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",52 - Finance and Insurance,36.3
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",52 - Finance and Insurance,37.2
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",52 - Finance and Insurance,36.8
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",52 - Finance and Insurance,36.3
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,123.4588369
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,123.9914653
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,127.9523328
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,126.9762079
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,127.0289156
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,120.8663692
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,119.2158009
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,118.139204
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,117.5763504
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",53 - Real Estate and Rental and Leasing,117.2285653
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",19.78749143
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",20.20149081
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",20.02384062
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",19.94461973
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",19.75964006
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",19.35613811
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",19.76153323
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",20.14950841
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",20.63779078
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","54 - Professional, Scientific, and Technical Services",21.22321143
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,202.5
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,209.0
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,216.6
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,227.4
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,228.5
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,220.4
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,223.2
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,231.0
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,238.3
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",55 - Management of Companies and Enterprises,244.7
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,50.5
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,50.6
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,52.7
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,53.8
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,54.6
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,53.5
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,54.5
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,54.7
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,55.5
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,56.5
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,118.7
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,122.7
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,126.3
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,127.6
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,117.2
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,115.3
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,120.3
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,122.4
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,125.5
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",61 - Educational Services,129.6
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,106.2
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,110.9
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,114.3
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,117.9
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,117.2
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,116.3
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,117.4
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,120.3
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,124.3
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",62 - Health Care and Social Assistance,126.6
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",311.6
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",318.8
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",332.9
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",340.3
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",350.3
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",362.5
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",367.6
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",377.1
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",385.6
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area","71 - Arts, Entertainment, and Recreation",392.8
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,27.7
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,27.3
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,28.8
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,30.3
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,28.1
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,30.3
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,31.1
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,31.7
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,31.8
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",72 - Accommodation and Food Services,32.3
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),164.5
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),166.4
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),171.4
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),173.8
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),170.5
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),173.5
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),177.8
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),185.5
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),192.1
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",81 - Other Services (except Public Administration),198.2
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,95.29374392
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,97.07542734
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,100.5427947
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,102.5534564
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,101.5158042
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,104.6503675
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,108.0926344
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,114.8219642
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,118.9464841
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",92 - Public Administration,123.2986205
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",9.14463713
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",9.579881843
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",9.585089328
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",9.572911822
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",9.785896622
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",10.42420081
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",10.59441937
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",10.81387454
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",10.4112689
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",12.43152439
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,2.275314209
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,2.275475842
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,2.580737516
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,2.187819419
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,1.79033776
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,1.488494983
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,1.477157079
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,1.455253181
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,1.429028877
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",22 - Utilities,1.410555669
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,15.07449786
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,15.58828295
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,16.80559131
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,17.70096669
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,17.78148755
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,17.95452068
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,17.54654552
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,17.55472741
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,17.88455213
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",23 - Construction,18.13295415
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,207.1202657
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,215.5576414
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,214.8821127
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,207.1590084
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,176.7949323
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,147.3540457
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,144.966761
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,147.3993433
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,148.8027905
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",31-33 - Manufacturing,149.3279509
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,491.3289634
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,484.3337475
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,479.0467689
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,472.6188021
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,438.953992
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,395.7264816
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,403.2972958
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,405.7371886
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,406.2919277
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",42 - Wholesale Trade,404.2151578
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,239.0255761
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,243.9649023
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,245.6982658
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,247.8296214
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,238.8972513
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,223.1313051
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,225.9173424
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,230.8982048
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,233.9901815
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",44-45 - Retail Trade,235.9894559
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,458.1593504
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,461.743376
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,468.3922036
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,472.0405396
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,446.7690987
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,425.9984939
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,431.2657973
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,438.0576339
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,438.7812221
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",48-49 - Transportation and Warehousing,442.9821109
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,162.8835116
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,162.9832841
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,166.03732
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,166.3224121
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,159.4520999
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,151.650856
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,156.2855518
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,159.0367708
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,163.4739356
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",51 - Information,167.1147099
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",52 - Finance and Insurance,93.44882045
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",52 - Finance and Insurance,91.38338276
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",52 - Finance and Insurance,90.32358868
